Occasion,AbsoluteSlot0,StartSample,EndSampleExclusive,IQFirstRow,IQRowCount,ReceiveBranches,HARQBits,SignalPresent,Detected,FalseACKBits,DetectionMetric,DetectionThreshold,DetectionThresholdSource,NoiseStreamSeed,InjectedSampleNoiseVariance,ConfiguredReferenceEsN0_dB,RFAppliedStageCount,TimingSource,Source,ReceiverImplementation,ReceptionAssignmentDigest,ReceiverContextDigest,IQSHA256
133,664,5099520,5107200,1013761,7680,2,1,0,0,0,0.287539356582272,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,76dc5968ed0d0ba63c02f1c02072599b940c5ac5add9477379892e31d6ebdb85,2e011b5cba19e6704f18ad2115a5430587fc6dd84c1ded18d9af246e305af328,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
133,664,5099520,5107200,1013761,7680,2,2,0,0,0,0.32522915850664,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,4a4c18028047c4485a1ccee847e6ded32af31c7ab47d8a74c4c2dff82cd90df9,74afb6fb0ed76a2195400d6c590ca5774fcf1d087557b49af5fce87770cf60dd,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
134,669,5137920,5145600,1021441,7680,2,1,0,0,0,0.261440933997349,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,cfbfe3f99de54efaa614d5de70147cb72c44dc0175f21c2da1f87367e62fb7be,61eb58bba02c34e954dde2cbaca14c81a2a7ddb8a4429f24e53cf254973bad70,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
134,669,5137920,5145600,1021441,7680,2,2,0,0,0,0.261440933997349,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,f6afa89c2f2586c7d121b3c612c83daac27d9a597ebfc0efc6b03b4b424247f6,946a8511f757233cbfef364be09333618789319088af1aeba72a6b71f9793bcd,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
135,674,5176320,5184000,1029121,7680,2,1,0,0,0,0.250154165206789,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,07875f6a7b50870a200d486f93d574437af9417d2ff8947738bd69d06aff4a46,f32cd741cc23b3e6ba334f8b1f43fe2771dea2a5f4a62d9aa946c136d132b8c3,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
135,674,5176320,5184000,1029121,7680,2,2,0,0,0,0.270679588532409,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,e477d6fb2b6de32f6c874c5ec2f1581e771765d4a1da659f832b1f212a2fdb09,680fe3bf878ff4bec58eed129fdd34307f32107f8c4e2dde0dffbf9ae2ddf7ae,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
136,679,5214720,5222400,1036801,7680,2,1,0,0,0,0.3776327218777,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,25e69a741344eb05ab6cbe72d3db9e60f348d64dee1ce4eb6fc865ae5b2c7949,48d4fc3890d361259cbb320715142934943ad7b9ef7bac2b5d24aa1b96f2944a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
136,679,5214720,5222400,1036801,7680,2,2,0,0,0,0.3776327218777,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,63fcff2c91584cd2cd1d164f294fecca13a9b4644484340c07f4517c2549f858,d9976eec4d724420dd141e79dd206eb6bcf8badafad575e51ae96b8b9a64d818,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
137,684,5253120,5260800,1044481,7680,2,1,0,0,0,0.301310368552163,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,6a51030d5768e3177b925fc19c730a0933fbca3f3a370020d03d5cc4ee501046,83a7eed7b0fb6fd59b9dc6243b1e3c2e7012ad5151e7e5f81516874625300cc4,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
137,684,5253120,5260800,1044481,7680,2,2,0,0,0,0.390331832891338,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,5b20dba5396d0359fdd4725b6177b31f8e8b7d1e6ea3d951d049a71d24f86ac2,b33da06ea06760ca972f4f02b93ca54ffee6cb736da5c86e39ee55035f569e60,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
138,689,5291520,5299200,1052161,7680,2,1,0,0,0,0.195364016430952,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,756a8d93a3d352eecf0fb1f019789509f0cd803b8baf169968ecd1211fdb8e90,0bc98b02add2eb63ceade8eb15825705074ce36244ba08a33d69b87cdc0a86e6,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
138,689,5291520,5299200,1052161,7680,2,2,0,0,0,0.330195319972069,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,6f764bd06ed3c6b2437b55934ddbf1957d7cf93aa31c4114e6275bffbba98847,e7e261b2d0375e1c76b72e2fa9ad7ff821bb45fc63560864c1f4dad5ac63ecd3,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
139,694,5329920,5337600,1059841,7680,2,1,0,0,0,0.336562332127347,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,56724dee5da0c8726e53e5e66127f8897be85da26bf4b8f3aad3c2370a5ef159,70d4527676806247da7c00a615a120eccaa56289cf4cbbc9d1631ce6b88078e7,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
139,694,5329920,5337600,1059841,7680,2,2,0,0,0,0.336562332127347,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,3213932b8f638421ad12376ccfea4297e325b8ac602a283fbe6494bae355782a,1f52d45e8fed7c85e9bd5a3240667c11760e36de99fd01251c95e3382953b4d0,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
140,699,5368320,5376000,1067521,7680,2,1,0,0,0,0.375579352943152,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,eaf2b0b79ca9518f8a0b83462a775ddef89f939fbdfc5bfc0e1138fffac2fca9,fb2433986cdb38996fb81b6126ea29238950427b7f326f6614dd2d501701e949,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
140,699,5368320,5376000,1067521,7680,2,2,0,0,0,0.375579352943152,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,4f3ae2e416b0dce6d682a6c70d8775cbe64e44c0ee42145ed2b84330aee1f5ff,b052f0109d78638b457c7854a0120e94cbb19091ea350e8a3b50284aead1095a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
141,704,5406720,5414400,1075201,7680,2,1,0,0,0,0.277035171293003,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,2d41ce2c3cced6756dd634f712e21caa50e86f1c588a54ebe9115d8ec491d278,09f404e1038f8036230dc5fb4fe54ca60e72eb28f56539bedb2208c1f11b2b1c,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
141,704,5406720,5414400,1075201,7680,2,2,0,0,0,0.277035171293003,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,0ec833d1029e9eb4b11aa7346813d74933621a80ecf58190192c2ea616cfe80c,8cadf20814fd141177deeed95b8438df7a785bafe32686d1dbd8a1ebef5d1f16,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
142,709,5445120,5452800,1082881,7680,2,1,0,0,0,0.380863871509944,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,5c97684f2611ffe17c8ef4b68a457b98e0cdda94159cd8de925577fc2e9389ff,9ec64cdd08493407889b956ea810d7f0a8eed199f5025f15e2107307e77d9308,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
142,709,5445120,5452800,1082881,7680,2,2,0,0,0,0.380863871509944,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,ffc3221b5e9bb84528b7f5bd77d33827be1a5390dda90daea3d5df84a4891579,175c7bddaf52dd25d39564475614e731ff7a88eef9fea7aabecb9ff31f17e70b,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
143,714,5483520,5491200,1090561,7680,2,1,0,0,0,0.242730095885322,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,99991bea338a65d9b3f6f423c2ff87f8a8ab76789b23f9f7433694991c403e2e,dc42e27e049185989593cdd126e5b4f064f557e1861c7fab39a241b07abb76b0,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
143,714,5483520,5491200,1090561,7680,2,2,0,0,0,0.381508874993286,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,e9205d69a3cdc4d164937230a24e3e6dd13331364d84c87c829ee8d1374c1fc8,c9d6dc25b7a2a089efce93874ba9f5700a0821598c0743b5ad3849134ed17a23,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
144,719,5521920,5529600,1098241,7680,2,1,0,0,0,0.236077367724102,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,1bde86f48fac1f7c29dd9d2fe1ca37ae9939e558379ef122d2907e590e952ac8,d802acdb0769f663dbd4dc9fe053712b60aab414c2d83c3d70188a12a1a234f7,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
144,719,5521920,5529600,1098241,7680,2,2,0,0,0,0.307361537581485,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,a5ac37f5fabc62ff045df0b561bbba450128d512c85504231a8929ceb842674a,908f5244cda4615fd18022fae48f3b16c6a5d3a0f3e5be733c67c5159b99537a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
145,724,5560320,5568000,1105921,7680,2,1,0,0,0,0.314492749086425,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,f8e879214600458eac8e19037780152ad0c450bada716d23885f2af7f7c2899f,7ebe7441b22f112e0ac205cae1c88924d6a2e541a17e4018a61ee3da87513421,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
145,724,5560320,5568000,1105921,7680,2,2,0,0,0,0.314492749086425,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,25c240ecae26e9d866020d563e64645acf73800dae9cccb0b87b7e164a593c13,b66d296be4989c8cbdb12e8bfbadf1bb4c0e2e4ccf309140203d098807824d56,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
146,729,5598720,5606400,1113601,7680,2,1,0,0,0,0.321764332807324,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,57fe04584ca5f1314895eb30ade27fde96bcf3d6c53d481d22f1a1ad95bf686d,e2c44e5db7290c7b5210b76e0959eb530fe9319cfdffb11df4118a0de7524734,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
146,729,5598720,5606400,1113601,7680,2,2,0,0,0,0.325263814708016,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,be98fa02bfbea7e48205f31732c1c2a0c20d8077e62806599ec872673cfd0012,cea03998efa695b657848c8c79c6b905ecfa8fc12fc9448f142fb8b4e42a276a,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
147,734,5637120,5644800,1121281,7680,2,1,0,0,0,0.325184660338243,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,52123f1befd401f664bbf0388382a059969b3608da8c608fb6ff329c47f7d3e8,395471115f89205d9a995cd29c50df1a186d457aee1955d426bdd55be3d4e4d6,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
147,734,5637120,5644800,1121281,7680,2,2,0,0,0,0.325184660338243,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,88099aa2787e23c0099b186272ffd7d510dc81dd5e5e0e9a7b6d2ee4729e0f68,9a4c30e7b136eabdaab9d7d0a53202bc5019fbf5b3b5106bf2a0370c99b16f64,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
148,739,5675520,5683200,1128961,7680,2,1,0,0,0,0.272046456828796,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,d8002544c6de1f0c8747e7c860229207d4c8f243c96f20995cdfa5e91868c6d6,abc9114a12435898e8f98ea6909f58dfcfe0ca17c144488d21a2930086824ff5,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
148,739,5675520,5683200,1128961,7680,2,2,0,0,0,0.272046456828796,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,1ca980d8ac9f45869e926fa9e85899e5c1199b44981595bb9206dba9c3ed15ee,8749df1fe597ce243e56c8084085bafb681cef09536b2b4fe2319d66c0390f51,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
149,744,5713920,5721600,1136641,7680,2,1,0,0,0,0.244133185355544,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,e0500c02be97c7f24ac5a4d4faad748af5292889745fbf81a7a471562511ee8f,7ed1b8438aa6be45fd38d3c00f74898fb21bb73f05a482307e1e4be920ce5658,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
149,744,5713920,5721600,1136641,7680,2,2,0,0,0,0.302833776070255,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,83584a894f15c4570c1360e982e59e12718bae7084a6f43328db44293bdd2697,6fddc4d43b4fed1a4a7677091c5a03791fdabcf023a3a605da82c14376e489d7,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
150,749,5752320,5760000,1144321,7680,2,1,0,0,0,0.228623756734597,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,78d25aef245b458315de52f70c4977e700d044708b056c6cdbb8628ed491b40f,34d2a3d70bc539795ee0acd22401416267259a9dd36a5af92308d3d8ccf29ec5,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
150,749,5752320,5760000,1144321,7680,2,2,0,0,0,0.315047641716834,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,6d2b6a2b61abd933be52f13bfef802af12189ba85a75a533159ddf1607b40291,7540723db60736030be523f8af16ed19ac86df05b2144aaf2e728d700fe9fdbd,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
151,754,5790720,5798400,1152001,7680,2,1,0,0,0,0.36947246992814,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,f4763c87663df72da6383f0fee228027d5bc6442ccce4af38d348e57938d2308,3d0265b3e70a2189e3225949e584db50142bc8a04161fea58a968faa84f4ad69,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
151,754,5790720,5798400,1152001,7680,2,2,0,0,0,0.36947246992814,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,90124e2ee1db85811230b5b1a1cbff17ab37b0f6053bd1f8b2c1404dab0f7e2a,2bbe47ef0c33a21a6b101484d33db74b382c971fcc261b515ac8c67aaec39ac7,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
152,759,5829120,5836800,1159681,7680,2,1,0,0,0,0.307052424181373,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,4b0bdc0df46af5e948e23ba98fe124946dfe35fad0c568cc3b2d62f144ebc500,f7aa24a4f3f17b77766696020f8302d2ba87bd3c480ae9ff9bb5d0933be3c989,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
152,759,5829120,5836800,1159681,7680,2,2,0,0,0,0.307052424181373,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,4b8bbda6fb3959beef523865390cc1e88ab382361e9e917ff53f2e9c84948e64,c8a965ad241e05f197cc2c79f46bddc01509e1dd7bcebac99e6bec54eea3421c,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
153,764,5867520,5875200,1167361,7680,2,1,0,0,0,0.185522816770828,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,1689f97d00cc8ace729759574b2bbbbfa9e3467fc17d01d9ef65bf8688a17ec0,1e310c1bfc29e8e249e0016b075024dbc16d229acf56fda08bfe6e570d55d561,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
153,764,5867520,5875200,1167361,7680,2,2,0,0,0,0.315048515689125,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,a2a1ff7ca178fe2aa9eddb470234e8dd61eb96dba333158750b74667cd16f384,4271c4cbde3ffcd76f31acbaca9d41ca4530939b6894557aadd0bc935258e5d4,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
154,769,5905920,5913600,1175041,7680,2,1,0,0,0,0.233557773745047,0.42,yaml.pucch.detection_threshold_format0_two_symbols,2922366659,0.000123233856343788,12,1,prescribed_slot_window_not_acquired_sync,receiver_noise_rf_component_not_complete_access_or_conformance,canonical_pucch_receiver,4ea5422d425c050616e82c37c918a8fc59ef48fc4be5d1f47fa3c8902b55ba27,a717ff26f7777fb4db709be4a810e6c21ed28d6c22d2ab463d44b9513ba2e7c1,876c50c7a34c874e77a1a12a1236badf6fe7c308ab7f4359fc80f2bc7f11bbd3
