csv_path,column_name,unit,description
"csv\pbch_trials.csv","Msg2TimingEstimateUsed","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","Msg2ChannelEstimateAvailable","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","Msg2EqualizationAvailable","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","Msg2LLRFinite","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","RAPIDMatches","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","RARULGrantValid","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","Msg3TimingAdvanceApplied","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","Msg3PUSCHCrcPass","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","Msg4PDCCHCrcPass","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","Msg4PDSCHCrcPass","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","Msg4PDSCHExplicitMatrixPresent","index","Protocol/table index."
"csv\pbch_trials.csv","Msg4PDSCHPrecodingActive","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","Msg4TimingEstimateUsed","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","Msg4ChannelEstimateAvailable","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","Msg4EqualizationAvailable","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","Msg4LLRFinite","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","ContentionIdentityMatches","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","RACompleted","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","ProxyUsed","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","Skipped","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","ToolboxMissing","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","UsedOracleFields","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","RuntimeStageWaveformsRequired","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","RuntimeStageWaveformsUsed","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","RuntimeSelfLoopWaveformsUsed","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","RuntimeChannelStateUsed","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","RuntimeNoiseApplied","unknown","Unit not classified by catalogue."
"csv\pbch_trials.csv","MeasuredSINR_dB","dB","Log-domain radio metric."
"csv\pbch_trials.csv","ReceiverHestSINR_dB","dB","Log-domain radio metric."
"csv\pbch_trials.csv","ReceiverHestSINRSource","dB","Log-domain radio metric."
"csv\pbch_trials.csv","ReceiverHestSINRValueRole","dB","Log-domain radio metric."
"csv\pbch_trials.csv","ReceiverHestSINRValueStatus","dB","Log-domain radio metric."
"csv\pbch_trials.csv","ReceiverHestSINRNAReason","dB","Log-domain radio metric."
"csv\pbch_trials.csv","PostEqSINR_dB","dB","Log-domain radio metric."
"csv\pbch_trials.csv","PostEqSINRSource","dB","Log-domain radio metric."
"csv\pbch_trials.csv","PostEqSINRValueRole","dB","Log-domain radio metric."
"csv\pbch_trials.csv","PostEqSINRValueStatus","dB","Log-domain radio metric."
"csv\pbch_trials.csv","PostEqSINRNAReason","dB","Log-domain radio metric."
"csv\pbch_trials.csv","PostEqSINRPerLayer_dB","dB","Log-domain radio metric."
"csv\pbch_trials.csv","MeasuredTrialSINR_dB","dB","Log-domain radio metric."
"csv\pbch_trials.csv","MeasuredTrialSINRSource","dB","Log-domain radio metric."
"csv\pbch_trials.csv","MeasuredTrialSINRValueRole","dB","Log-domain radio metric."
"csv\pbch_trials.csv","MeasuredTrialSINRValueStatus","dB","Log-domain radio metric."
"csv\pbch_trials.csv","MeasuredTrialSINRNAReason","dB","Log-domain radio metric."
"csv\pbch_trials.csv","DecoderTruthProxySINR_dB","dB","Log-domain radio metric."
"csv\pbch_trials.csv","DecoderTruthProxySINRSource","dB","Log-domain radio metric."
"csv\pbch_trials.csv","SINRValueRole","dB","Log-domain radio metric."
"csv\pbch_trials.csv","SINRSource","dB","Log-domain radio metric."
"csv\pbch_trials.csv","SINRValueStatus","dB","Log-domain radio metric."
"csv\pbch_trials.csv","SINRValueDefinition","dB","Log-domain radio metric."
"csv\pbch_trials.csv","WidebandCQI","index","Protocol/table index."
"csv\pbch_trials.csv","CQIDerivedMCS","index","Protocol/table index."
"csv\pbch_trials.csv","CQIDerivedModulation","index","Protocol/table index."
"csv\pbch_trials.csv","CQIDerivedTargetCodeRate","ratio","Unitless ratio/probability."
"csv\pbch_trials.csv","CQISource","index","Protocol/table index."
"csv\pbch_trials.csv","MCSSelectionSource","index","Protocol/table index."
"csv\pbch_trials.csv","MCSValueStatus","us","Time duration in microseconds."
"csv\pbch_trials.csv","OuterLoopEnabled","unknown","Unit not classified by catalogue."
