ArrayID,ElementIndex0,X_m,Y_m,Z_m,Polarization,LogicalPort,PhysicalElement,Status
"ARR-0551",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0551",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0551",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0551",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0551",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0551",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0551",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0551",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0551",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0551",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0551",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0551",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0551",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0551",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0551",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0551",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0551",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0551",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0551",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0551",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0551",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0551",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0551",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0551",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0551",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0551",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0551",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0551",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0551",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0551",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0551",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0551",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0551",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0551",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0551",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0551",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0551",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0551",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0551",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0551",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0551",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0551",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0551",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0551",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0551",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0551",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0551",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0552",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0552",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0552",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0552",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0552",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0552",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0552",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0552",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0552",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0552",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0552",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0552",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0552",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0552",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0552",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0552",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0552",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0552",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0552",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0552",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0552",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0552",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0552",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0552",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0552",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0552",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0552",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0552",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0552",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0552",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0552",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0552",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0552",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0552",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0552",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0552",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0552",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0552",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0552",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0552",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0552",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0552",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0552",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0552",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0552",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0552",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0552",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0552",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0552",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0552",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0552",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0552",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0552",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0552",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0552",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0552",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0552",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0552",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0552",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0552",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0552",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0552",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0552",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0552",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0553",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0553",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0553",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0553",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0553",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0553",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0553",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0553",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0553",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0553",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0553",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0553",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0553",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0553",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0553",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0553",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0553",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0553",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0553",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0553",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0553",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0553",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0553",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0553",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0553",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0553",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0553",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0553",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0553",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0553",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0553",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0553",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0553",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0553",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0553",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0553",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0553",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0553",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0553",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0553",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0553",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0553",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0553",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0553",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0553",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0553",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0553",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0553",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0553",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0553",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0553",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0553",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0553",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0553",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0553",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0553",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0553",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0553",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0553",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0553",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0553",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0553",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0553",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0553",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0554",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0554",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0554",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0554",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0554",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0554",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0554",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0554",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0554",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0554",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0554",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0554",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0554",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0554",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0554",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0554",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0554",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0554",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0554",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0554",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0554",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0554",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0554",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0554",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0554",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0554",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0554",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0554",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0554",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0554",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0554",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0554",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0554",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0554",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0554",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0554",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0554",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0554",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0554",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0554",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0554",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0554",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0554",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0554",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0554",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0554",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0554",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0554",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0554",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0554",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0554",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0554",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0554",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0554",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0554",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0554",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0554",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0554",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0554",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0554",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0554",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0554",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0554",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0554",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0555",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0555",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0555",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0555",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0555",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0555",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0555",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0555",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0555",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0555",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0555",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0555",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0555",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0555",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0555",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0555",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0555",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0555",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0555",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0555",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0555",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0555",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0555",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0555",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0555",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0555",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0555",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0555",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0555",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0555",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0555",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0555",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0555",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0555",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0555",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0555",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0555",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0555",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0555",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0555",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0555",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0555",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0555",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0555",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0555",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0555",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0555",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0555",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0555",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0555",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0555",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0555",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0555",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0555",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0555",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0555",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0555",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0555",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0555",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0555",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0555",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0555",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0555",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0555",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0556",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0556",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0556",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0556",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0556",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0556",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0556",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0556",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0556",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0556",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0556",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0556",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0556",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0556",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0556",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0556",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0556",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0556",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0556",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0556",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0556",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0556",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0556",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0556",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0556",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0556",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0556",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0556",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0556",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0556",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0556",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0556",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0556",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0556",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0556",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0556",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0556",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0556",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0556",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0556",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0556",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0556",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0556",42,0,1,2.5,"co-polar",42,42,"PASS"
"ARR-0556",43,0,1.5,2.5,"co-polar",43,43,"PASS"
"ARR-0556",44,0,2,2.5,"co-polar",44,44,"PASS"
"ARR-0556",45,0,2.5,2.5,"co-polar",45,45,"PASS"
"ARR-0556",46,0,3,2.5,"co-polar",46,46,"PASS"
"ARR-0556",47,0,3.5,2.5,"co-polar",47,47,"PASS"
"ARR-0556",48,0,0,3,"co-polar",48,48,"PASS"
"ARR-0556",49,0,0.5,3,"co-polar",49,49,"PASS"
"ARR-0556",50,0,1,3,"co-polar",50,50,"PASS"
"ARR-0556",51,0,1.5,3,"co-polar",51,51,"PASS"
"ARR-0556",52,0,2,3,"co-polar",52,52,"PASS"
"ARR-0556",53,0,2.5,3,"co-polar",53,53,"PASS"
"ARR-0556",54,0,3,3,"co-polar",54,54,"PASS"
"ARR-0556",55,0,3.5,3,"co-polar",55,55,"PASS"
"ARR-0556",56,0,0,3.5,"co-polar",56,56,"PASS"
"ARR-0556",57,0,0.5,3.5,"co-polar",57,57,"PASS"
"ARR-0556",58,0,1,3.5,"co-polar",58,58,"PASS"
"ARR-0556",59,0,1.5,3.5,"co-polar",59,59,"PASS"
"ARR-0556",60,0,2,3.5,"co-polar",60,60,"PASS"
"ARR-0556",61,0,2.5,3.5,"co-polar",61,61,"PASS"
"ARR-0556",62,0,3,3.5,"co-polar",62,62,"PASS"
"ARR-0556",63,0,3.5,3.5,"co-polar",63,63,"PASS"
"ARR-0557",0,0,0,0,"co-polar",0,0,"PASS"
"ARR-0557",1,0,0.5,0,"co-polar",1,1,"PASS"
"ARR-0557",2,0,1,0,"co-polar",2,2,"PASS"
"ARR-0557",3,0,1.5,0,"co-polar",3,3,"PASS"
"ARR-0557",4,0,2,0,"co-polar",4,4,"PASS"
"ARR-0557",5,0,2.5,0,"co-polar",5,5,"PASS"
"ARR-0557",6,0,3,0,"co-polar",6,6,"PASS"
"ARR-0557",7,0,3.5,0,"co-polar",7,7,"PASS"
"ARR-0557",8,0,0,0.5,"co-polar",8,8,"PASS"
"ARR-0557",9,0,0.5,0.5,"co-polar",9,9,"PASS"
"ARR-0557",10,0,1,0.5,"co-polar",10,10,"PASS"
"ARR-0557",11,0,1.5,0.5,"co-polar",11,11,"PASS"
"ARR-0557",12,0,2,0.5,"co-polar",12,12,"PASS"
"ARR-0557",13,0,2.5,0.5,"co-polar",13,13,"PASS"
"ARR-0557",14,0,3,0.5,"co-polar",14,14,"PASS"
"ARR-0557",15,0,3.5,0.5,"co-polar",15,15,"PASS"
"ARR-0557",16,0,0,1,"co-polar",16,16,"PASS"
"ARR-0557",17,0,0.5,1,"co-polar",17,17,"PASS"
"ARR-0557",18,0,1,1,"co-polar",18,18,"PASS"
"ARR-0557",19,0,1.5,1,"co-polar",19,19,"PASS"
"ARR-0557",20,0,2,1,"co-polar",20,20,"PASS"
"ARR-0557",21,0,2.5,1,"co-polar",21,21,"PASS"
"ARR-0557",22,0,3,1,"co-polar",22,22,"PASS"
"ARR-0557",23,0,3.5,1,"co-polar",23,23,"PASS"
"ARR-0557",24,0,0,1.5,"co-polar",24,24,"PASS"
"ARR-0557",25,0,0.5,1.5,"co-polar",25,25,"PASS"
"ARR-0557",26,0,1,1.5,"co-polar",26,26,"PASS"
"ARR-0557",27,0,1.5,1.5,"co-polar",27,27,"PASS"
"ARR-0557",28,0,2,1.5,"co-polar",28,28,"PASS"
"ARR-0557",29,0,2.5,1.5,"co-polar",29,29,"PASS"
"ARR-0557",30,0,3,1.5,"co-polar",30,30,"PASS"
"ARR-0557",31,0,3.5,1.5,"co-polar",31,31,"PASS"
"ARR-0557",32,0,0,2,"co-polar",32,32,"PASS"
"ARR-0557",33,0,0.5,2,"co-polar",33,33,"PASS"
"ARR-0557",34,0,1,2,"co-polar",34,34,"PASS"
"ARR-0557",35,0,1.5,2,"co-polar",35,35,"PASS"
"ARR-0557",36,0,2,2,"co-polar",36,36,"PASS"
"ARR-0557",37,0,2.5,2,"co-polar",37,37,"PASS"
"ARR-0557",38,0,3,2,"co-polar",38,38,"PASS"
"ARR-0557",39,0,3.5,2,"co-polar",39,39,"PASS"
"ARR-0557",40,0,0,2.5,"co-polar",40,40,"PASS"
"ARR-0557",41,0,0.5,2.5,"co-polar",41,41,"PASS"
"ARR-0557",42,0,1,2.5,"co-polar",42,42,"PASS"
