Entity,EntityType,EntityID,Domain,Direction,Frame,Slot,Symbol,TimestampSim_ms,UEID,CellID,BaseStationID,RNTI,PRBCount,ActiveBWFraction,ActiveRank,ActiveTxRUCount,ControlMonitoringLoad,TxPower_dBm,RxPowerEst_dBm,State,Duration_s,Power_W,Energy_J,SuccessfulBits,RFChainCount,BBProcessingEnergy_J,SourceArtifact,Status
UE,ue,19,DL_data,DL,8,8,not_applicable,73.5,19,1,1,19,27,0.0989010989010989,2,0,0,NaN,-86.4347,active_rx,0.0005,1.5,0.00075,2024,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,1,DL_data,DL,8,8,not_applicable,73.5,27,1,1,27,27,0.0989010989010989,2,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,2024,2,0.00279120879120879,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,27,DL_data,DL,8,8,not_applicable,73.5,27,1,1,27,27,0.0989010989010989,2,0,0,NaN,-109.6388,active_rx,0.0005,1.5,0.00075,2024,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,1,DL_data,DL,8,8,not_applicable,73.5,43,1,1,43,27,0.0989010989010989,2,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,2024,2,0.00279120879120879,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,43,DL_data,DL,8,8,not_applicable,73.5,43,1,1,43,27,0.0989010989010989,2,0,0,NaN,-87.3194,active_rx,0.0005,1.5,0.00075,2024,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,1,DL_data,DL,8,8,not_applicable,73.5,47,1,1,47,27,0.0989010989010989,2,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,2024,2,0.00279120879120879,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,47,DL_data,DL,8,8,not_applicable,73.5,47,1,1,47,27,0.0989010989010989,2,0,0,NaN,-63.5841,active_rx,0.0005,1.5,0.00075,2024,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,2,DL_data,DL,8,8,not_applicable,73.5,10,2,2,10,34,0.124542124542125,2,2,1,46,NaN,active_tx,0.0005,319.737579865102,0.159868789932551,0,2,0.002996336996337,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,10,DL_data,DL,8,8,not_applicable,73.5,10,2,2,10,34,0.124542124542125,2,0,0,NaN,-76.7546,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,2,DL_data,DL,8,8,not_applicable,73.5,50,2,2,50,34,0.124542124542125,2,2,1,46,NaN,active_tx,0.0005,319.737579865102,0.159868789932551,0,2,0.002996336996337,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,50,DL_data,DL,8,8,not_applicable,73.5,50,2,2,50,34,0.124542124542125,2,0,0,NaN,-77.0633,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,2,DL_data,DL,8,8,not_applicable,73.5,6,2,2,6,34,0.124542124542125,1,2,1,46,NaN,active_tx,0.0005,319.737579865102,0.159868789932551,0,2,0.002996336996337,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,6,DL_data,DL,8,8,not_applicable,73.5,6,2,2,6,34,0.124542124542125,1,0,0,NaN,-98.348,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,2,DL_data,DL,8,8,not_applicable,73.5,4,2,2,4,34,0.124542124542125,2,2,1,46,NaN,active_tx,0.0005,319.737579865102,0.159868789932551,2472,2,0.002996336996337,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,4,DL_data,DL,8,8,not_applicable,73.5,4,2,2,4,34,0.124542124542125,2,0,0,NaN,-85.2685,active_rx,0.0005,1.5,0.00075,2472,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,2,DL_data,DL,8,8,not_applicable,73.5,29,2,2,29,34,0.124542124542125,2,2,1,46,NaN,active_tx,0.0005,319.737579865102,0.159868789932551,2472,2,0.002996336996337,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,29,DL_data,DL,8,8,not_applicable,73.5,29,2,2,29,34,0.124542124542125,2,0,0,NaN,-88.3022,active_rx,0.0005,1.5,0.00075,2472,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,2,DL_data,DL,8,8,not_applicable,73.5,35,2,2,35,34,0.124542124542125,2,2,1,46,NaN,active_tx,0.0005,319.737579865102,0.159868789932551,2472,2,0.002996336996337,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,35,DL_data,DL,8,8,not_applicable,73.5,35,2,2,35,34,0.124542124542125,2,0,0,NaN,-90.0565,active_rx,0.0005,1.5,0.00075,2472,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,2,DL_data,DL,8,8,not_applicable,73.5,41,2,2,41,34,0.124542124542125,2,2,1,46,NaN,active_tx,0.0005,319.737579865102,0.159868789932551,2472,2,0.002996336996337,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,41,DL_data,DL,8,8,not_applicable,73.5,41,2,2,41,34,0.124542124542125,2,0,0,NaN,-82.5761,active_rx,0.0005,1.5,0.00075,2472,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,2,DL_data,DL,8,8,not_applicable,73.5,45,2,2,45,34,0.124542124542125,2,2,1,46,NaN,active_tx,0.0005,319.737579865102,0.159868789932551,2472,2,0.002996336996337,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,45,DL_data,DL,8,8,not_applicable,73.5,45,2,2,45,34,0.124542124542125,2,0,0,NaN,-97.4026,active_rx,0.0005,1.5,0.00075,2472,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,3,DL_data,DL,8,8,not_applicable,73.5,2,3,3,2,27,0.0989010989010989,2,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,0,2,0.00279120879120879,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,2,DL_data,DL,8,8,not_applicable,73.5,2,3,3,2,27,0.0989010989010989,2,0,0,NaN,-82.6823,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,3,DL_data,DL,8,8,not_applicable,73.5,18,3,3,18,27,0.0989010989010989,1,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,0,2,0.00279120879120879,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,18,DL_data,DL,8,8,not_applicable,73.5,18,3,3,18,27,0.0989010989010989,1,0,0,NaN,-93.8962,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,3,DL_data,DL,8,8,not_applicable,73.5,34,3,3,34,27,0.0989010989010989,2,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,0,2,0.00279120879120879,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,34,DL_data,DL,8,8,not_applicable,73.5,34,3,3,34,27,0.0989010989010989,2,0,0,NaN,-81.646,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,3,DL_data,DL,8,8,not_applicable,73.5,12,3,3,12,27,0.0989010989010989,2,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,2024,2,0.00279120879120879,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,12,DL_data,DL,8,8,not_applicable,73.5,12,3,3,12,27,0.0989010989010989,2,0,0,NaN,-54.5359,active_rx,0.0005,1.5,0.00075,2024,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,3,DL_data,DL,8,8,not_applicable,73.5,13,3,3,13,27,0.0989010989010989,2,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,2024,2,0.00279120879120879,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,13,DL_data,DL,8,8,not_applicable,73.5,13,3,3,13,27,0.0989010989010989,2,0,0,NaN,-79.1848,active_rx,0.0005,1.5,0.00075,2024,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,3,DL_data,DL,8,8,not_applicable,73.5,15,3,3,15,27,0.0989010989010989,2,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,2024,2,0.00279120879120879,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,15,DL_data,DL,8,8,not_applicable,73.5,15,3,3,15,27,0.0989010989010989,2,0,0,NaN,-78.2167,active_rx,0.0005,1.5,0.00075,2024,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,3,DL_data,DL,8,8,not_applicable,73.5,16,3,3,16,27,0.0989010989010989,2,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,2024,2,0.00279120879120879,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,16,DL_data,DL,8,8,not_applicable,73.5,16,3,3,16,27,0.0989010989010989,2,0,0,NaN,-85.1512,active_rx,0.0005,1.5,0.00075,2024,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,3,DL_data,DL,8,8,not_applicable,73.5,23,3,3,23,27,0.0989010989010989,2,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,2024,2,0.00279120879120879,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,23,DL_data,DL,8,8,not_applicable,73.5,23,3,3,23,27,0.0989010989010989,2,0,0,NaN,-67.1216,active_rx,0.0005,1.5,0.00075,2024,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,3,DL_data,DL,8,8,not_applicable,73.5,24,3,3,24,27,0.0989010989010989,2,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,2024,2,0.00279120879120879,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,24,DL_data,DL,8,8,not_applicable,73.5,24,3,3,24,27,0.0989010989010989,2,0,0,NaN,-90.7412,active_rx,0.0005,1.5,0.00075,2024,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,3,DL_data,DL,8,8,not_applicable,73.5,33,3,3,33,27,0.0989010989010989,2,2,1,46,NaN,active_tx,0.0005,319.327323454845,0.159663661727423,2024,2,0.00279120879120879,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,33,DL_data,DL,8,8,not_applicable,73.5,33,3,3,33,27,0.0989010989010989,2,0,0,NaN,-104.1746,active_rx,0.0005,1.5,0.00075,2024,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,4,DL_data,DL,8,8,not_applicable,73.5,22,4,4,22,30,0.10989010989011,2,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,0,2,0.00287912087912088,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,22,DL_data,DL,8,8,not_applicable,73.5,22,4,4,22,30,0.10989010989011,2,0,0,NaN,-63.3495,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,4,DL_data,DL,8,8,not_applicable,73.5,38,4,4,38,30,0.10989010989011,1,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,24072,2,0.00287912087912088,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,38,DL_data,DL,8,8,not_applicable,73.5,38,4,4,38,30,0.10989010989011,1,0,0,NaN,-87.5354,active_rx,0.0005,1.5,0.00075,24072,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,4,DL_data,DL,8,8,not_applicable,73.5,42,4,4,42,30,0.10989010989011,2,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,0,2,0.00287912087912088,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,42,DL_data,DL,8,8,not_applicable,73.5,42,4,4,42,30,0.10989010989011,2,0,0,NaN,-95.1719,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,4,DL_data,DL,8,8,not_applicable,73.5,20,4,4,20,30,0.10989010989011,2,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,2216,2,0.00287912087912088,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,20,DL_data,DL,8,8,not_applicable,73.5,20,4,4,20,30,0.10989010989011,2,0,0,NaN,-96.2182,active_rx,0.0005,1.5,0.00075,2216,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,4,DL_data,DL,8,8,not_applicable,73.5,32,4,4,32,30,0.10989010989011,2,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,2216,2,0.00287912087912088,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,32,DL_data,DL,8,8,not_applicable,73.5,32,4,4,32,30,0.10989010989011,2,0,0,NaN,-93.1474,active_rx,0.0005,1.5,0.00075,2216,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,4,DL_data,DL,8,8,not_applicable,73.5,37,4,4,37,30,0.10989010989011,2,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,2216,2,0.00287912087912088,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,37,DL_data,DL,8,8,not_applicable,73.5,37,4,4,37,30,0.10989010989011,2,0,0,NaN,-82.0806,active_rx,0.0005,1.5,0.00075,2216,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,4,DL_data,DL,8,8,not_applicable,73.5,40,4,4,40,30,0.10989010989011,2,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,2216,2,0.00287912087912088,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,40,DL_data,DL,8,8,not_applicable,73.5,40,4,4,40,30,0.10989010989011,2,0,0,NaN,-96.4578,active_rx,0.0005,1.5,0.00075,2216,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,4,DL_data,DL,8,8,not_applicable,73.5,44,4,4,44,30,0.10989010989011,2,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,2216,2,0.00287912087912088,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,44,DL_data,DL,8,8,not_applicable,73.5,44,4,4,44,30,0.10989010989011,2,0,0,NaN,-89.9245,active_rx,0.0005,1.5,0.00075,2216,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,4,DL_data,DL,8,8,not_applicable,73.5,49,4,4,49,30,0.10989010989011,2,2,1,46,NaN,active_tx,0.0005,319.503147630669,0.159751573815335,0,2,0.00287912087912088,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,49,DL_data,DL,8,8,not_applicable,73.5,49,4,4,49,30,0.10989010989011,2,0,0,NaN,-95.2038,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,5,DL_data,DL,8,8,not_applicable,73.5,30,5,5,30,21,0.0769230769230769,2,2,1,46,NaN,active_tx,0.0005,318.975675103197,0.159487837551598,0,2,0.00261538461538462,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,30,DL_data,DL,8,8,not_applicable,73.5,30,5,5,30,21,0.0769230769230769,2,0,0,NaN,-86.1423,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,5,DL_data,DL,8,8,not_applicable,73.5,46,5,5,46,21,0.0769230769230769,2,2,1,46,NaN,active_tx,0.0005,318.975675103197,0.159487837551598,0,2,0.00261538461538462,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,46,DL_data,DL,8,8,not_applicable,73.5,46,5,5,46,21,0.0769230769230769,2,0,0,NaN,-86.5663,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,5,DL_data,DL,8,8,not_applicable,73.5,1,5,5,1,21,0.0769230769230769,2,2,1,46,NaN,active_tx,0.0005,318.975675103197,0.159487837551598,1544,2,0.00261538461538462,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,1,DL_data,DL,8,8,not_applicable,73.5,1,5,5,1,21,0.0769230769230769,2,0,0,NaN,-83.6883,active_rx,0.0005,1.5,0.00075,1544,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,5,DL_data,DL,8,8,not_applicable,73.5,8,5,5,8,21,0.0769230769230769,2,2,1,46,NaN,active_tx,0.0005,318.975675103197,0.159487837551598,1544,2,0.00261538461538462,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,8,DL_data,DL,8,8,not_applicable,73.5,8,5,5,8,21,0.0769230769230769,2,0,0,NaN,-112.6922,active_rx,0.0005,1.5,0.00075,1544,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,5,DL_data,DL,8,8,not_applicable,73.5,11,5,5,11,21,0.0769230769230769,2,2,1,46,NaN,active_tx,0.0005,318.975675103197,0.159487837551598,1544,2,0.00261538461538462,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,11,DL_data,DL,8,8,not_applicable,73.5,11,5,5,11,21,0.0769230769230769,2,0,0,NaN,-108.0202,active_rx,0.0005,1.5,0.00075,1544,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,5,DL_data,DL,8,8,not_applicable,73.5,17,5,5,17,21,0.0769230769230769,2,2,1,46,NaN,active_tx,0.0005,318.975675103197,0.159487837551598,1544,2,0.00261538461538462,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,17,DL_data,DL,8,8,not_applicable,73.5,17,5,5,17,21,0.0769230769230769,2,0,0,NaN,-108.2095,active_rx,0.0005,1.5,0.00075,1544,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,5,DL_data,DL,8,8,not_applicable,73.5,21,5,5,21,21,0.0769230769230769,2,2,1,46,NaN,active_tx,0.0005,318.975675103197,0.159487837551598,0,2,0.00261538461538462,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,21,DL_data,DL,8,8,not_applicable,73.5,21,5,5,21,21,0.0769230769230769,2,0,0,NaN,-85.1289,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,5,DL_data,DL,8,8,not_applicable,73.5,25,5,5,25,21,0.0769230769230769,2,2,1,46,NaN,active_tx,0.0005,318.975675103197,0.159487837551598,1544,2,0.00261538461538462,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,25,DL_data,DL,8,8,not_applicable,73.5,25,5,5,25,21,0.0769230769230769,2,0,0,NaN,-80.1528,active_rx,0.0005,1.5,0.00075,1544,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,5,DL_data,DL,8,8,not_applicable,73.5,28,5,5,28,21,0.0769230769230769,2,2,1,46,NaN,active_tx,0.0005,318.975675103197,0.159487837551598,1544,2,0.00261538461538462,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,28,DL_data,DL,8,8,not_applicable,73.5,28,5,5,28,21,0.0769230769230769,2,0,0,NaN,-87.6621,active_rx,0.0005,1.5,0.00075,1544,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,5,DL_data,DL,8,8,not_applicable,73.5,31,5,5,31,21,0.0769230769230769,2,2,1,46,NaN,active_tx,0.0005,318.975675103197,0.159487837551598,0,2,0.00261538461538462,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,31,DL_data,DL,8,8,not_applicable,73.5,31,5,5,31,21,0.0769230769230769,2,0,0,NaN,-85.0304,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,5,DL_data,DL,8,8,not_applicable,73.5,36,5,5,36,21,0.0769230769230769,2,2,1,46,NaN,active_tx,0.0005,318.975675103197,0.159487837551598,1544,2,0.00261538461538462,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,36,DL_data,DL,8,8,not_applicable,73.5,36,5,5,36,21,0.0769230769230769,2,0,0,NaN,-58.0904,active_rx,0.0005,1.5,0.00075,1544,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,5,DL_data,DL,8,8,not_applicable,73.5,39,5,5,39,21,0.0769230769230769,2,2,1,46,NaN,active_tx,0.0005,318.975675103197,0.159487837551598,1544,2,0.00261538461538462,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,39,DL_data,DL,8,8,not_applicable,73.5,39,5,5,39,21,0.0769230769230769,2,0,0,NaN,-71.9681,active_rx,0.0005,1.5,0.00075,1544,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,5,DL_data,DL,8,8,not_applicable,73.5,48,5,5,48,21,0.0769230769230769,2,2,1,46,NaN,active_tx,0.0005,318.975675103197,0.159487837551598,0,2,0.00261538461538462,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,48,DL_data,DL,8,8,not_applicable,73.5,48,5,5,48,21,0.0769230769230769,2,0,0,NaN,-93.2075,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,1,DL_data,DL,9,9,not_applicable,84,3,1,1,3,15,0.0549450549450549,2,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,0,2,0.00243956043956044,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,3,DL_data,DL,9,9,not_applicable,84,3,1,1,3,15,0.0549450549450549,2,0,0,NaN,-69.6267,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,1,DL_data,DL,9,9,not_applicable,84,26,1,1,26,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,0,2,0.00243956043956044,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,26,DL_data,DL,9,9,not_applicable,84,26,1,1,26,15,0.0549450549450549,1,0,0,NaN,-88.0365,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,1,DL_data,DL,9,9,not_applicable,84,43,1,1,43,15,0.0549450549450549,2,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,0,2,0.00243956043956044,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,43,DL_data,DL,9,9,not_applicable,84,43,1,1,43,15,0.0549450549450549,2,0,0,NaN,-85.6003,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,1,DL_data,DL,9,9,not_applicable,84,47,1,1,47,15,0.0549450549450549,2,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,0,2,0.00243956043956044,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,47,DL_data,DL,9,9,not_applicable,84,47,1,1,47,15,0.0549450549450549,2,0,0,NaN,-78.5685,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,1,DL_data,DL,9,9,not_applicable,84,19,1,1,19,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,4224,2,0.00243956043956044,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,19,DL_data,DL,9,9,not_applicable,84,19,1,1,19,15,0.0549450549450549,1,0,0,NaN,-81.4605,active_rx,0.0005,1.5,0.00075,4224,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,1,DL_data,DL,9,9,not_applicable,84,14,1,1,14,15,0.0549450549450549,1,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,2600,2,0.00243956043956044,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,14,DL_data,DL,9,9,not_applicable,84,14,1,1,14,15,0.0549450549450549,1,0,0,NaN,-94.6448,active_rx,0.0005,1.5,0.00075,2600,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,1,DL_data,DL,9,9,not_applicable,84,5,1,1,5,15,0.0549450549450549,2,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,504,2,0.00243956043956044,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,5,DL_data,DL,9,9,not_applicable,84,5,1,1,5,15,0.0549450549450549,2,0,0,NaN,-64.5993,active_rx,0.0005,1.5,0.00075,504,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,1,DL_data,DL,9,9,not_applicable,84,9,1,1,9,15,0.0549450549450549,2,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,504,2,0.00243956043956044,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,9,DL_data,DL,9,9,not_applicable,84,9,1,1,9,15,0.0549450549450549,2,0,0,NaN,-113.6532,active_rx,0.0005,1.5,0.00075,504,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,1,DL_data,DL,9,9,not_applicable,84,40,1,1,40,15,0.0549450549450549,2,2,1,46,NaN,active_tx,0.0005,318.624026751549,0.159312013375774,504,2,0.00243956043956044,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,40,DL_data,DL,9,9,not_applicable,84,40,1,1,40,15,0.0549450549450549,2,0,0,NaN,-77.2871,active_rx,0.0005,1.5,0.00075,504,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,2,DL_data,DL,9,9,not_applicable,84,10,2,2,10,17,0.0622710622710623,2,2,1,46,NaN,active_tx,0.0005,318.741242868765,0.159370621434382,0,2,0.0024981684981685,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,10,DL_data,DL,9,9,not_applicable,84,10,2,2,10,17,0.0622710622710623,2,0,0,NaN,-83.0536,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,2,DL_data,DL,9,9,not_applicable,84,35,2,2,35,17,0.0622710622710623,2,2,1,46,NaN,active_tx,0.0005,318.741242868765,0.159370621434382,0,2,0.0024981684981685,air_interface/csv/dl_pdsch_trials.csv,FAIL
UE,ue,35,DL_data,DL,9,9,not_applicable,84,35,2,2,35,17,0.0622710622710623,2,0,0,NaN,-95.7852,active_rx,0.0005,1.5,0.00075,0,2,0,air_interface/csv/dl_pdsch_trials.csv,FAIL
gNB,cell,2,DL_data,DL,9,9,not_applicable,84,50,2,2,50,17,0.0622710622710623,1,2,1,46,NaN,active_tx,0.0005,318.741242868765,0.159370621434382,4032,2,0.0024981684981685,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,50,DL_data,DL,9,9,not_applicable,84,50,2,2,50,17,0.0622710622710623,1,0,0,NaN,-73.5025,active_rx,0.0005,1.5,0.00075,4032,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,2,DL_data,DL,9,9,not_applicable,84,4,2,2,4,17,0.0622710622710623,2,2,1,46,NaN,active_tx,0.0005,318.741242868765,0.159370621434382,576,2,0.0024981684981685,air_interface/csv/dl_pdsch_trials.csv,PASS
UE,ue,4,DL_data,DL,9,9,not_applicable,84,4,2,2,4,17,0.0622710622710623,2,0,0,NaN,-90.2625,active_rx,0.0005,1.5,0.00075,576,2,0,air_interface/csv/dl_pdsch_trials.csv,PASS
gNB,cell,2,DL_data,DL,9,9,not_applicable,84,6,2,2,6,17,0.0622710622710623,1,2,1,46,NaN,active_tx,0.0005,318.741242868765,0.159370621434382,288,2,0.0024981684981685,air_interface/csv/dl_pdsch_trials.csv,PASS
