Direction,SFN,ConfiguredSNR_dB,ConfiguredSNRSource,SNRValueRole,SNR_dB,SystemLevelSINR_dB,SystemLevelSINRSource,SystemLevelSINRValueRole,SystemLevelSINRValueStatus,ReceiverHestSINR_dB,ReceiverHestSINRSource,ReceiverHestSINRValueRole,ReceiverHestSINRValueStatus,ReceiverHestSINRNAReason,DecoderTruthProxySINR_dB,DecoderTruthProxySINRSource,DecoderTruthProxySINRValueRole,DecoderTruthProxySINRValueStatus,DecoderTruthProxySINRNAReason,SINRValueRole,SINRSource,SINRValueStatus,SINRValueDefinition,MeasuredTrialSINR_dB,MeasuredTrialSINRSource,MeasuredTrialSINRValueRole,MeasuredTrialSINRValueStatus,MeasuredTrialSINRNAReason,DopplerHz,DopplerSourceMode,DopplerValueRole,UEID,UEIndex,RNTI,BaseStationID,Frame,Slot,AllocatedPRBCount,PRBStart,MCSIndex,Layers,Rank,NMSE_dB,DetectionMetric,ChannelGain_dB,NoiseVariance,TimingOffset_samples,TimingEstimateUsed,UseIdealTimingSync,RankEstimate,ConditionNumber_dB,EstimatedDopplerHz,PhaseTrackingError_deg,QCLAccuracy,Status,NMSEDefinition,NMSEInterpretation
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,21.8727695184288,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-29.427451835488,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,21.8727695184288,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,11,11,11,5,9,9,11,22,10,1,1,-30.3092696281077,0.999069601969544,-139.106597039267,9.04338713429111e-19,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,18.1387045043193,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-1.91868107444511,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,18.1387045043193,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,17,17,17,5,9,9,11,33,10,1,1,-38.3944560208333,0.999855292331063,-142.839530935561,1.19985824814669e-18,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,18.6321854212169,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,6.35302236619816,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,18.6321854212169,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,21,21,21,5,9,9,11,44,10,1,1,-31.8571631355254,0.999348370712885,-142.27730254146,6.91677563334548e-19,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,28.271201534591,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,25.5247885581037,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,28.271201534591,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,25,25,25,5,9,9,11,55,10,1,1,-29.3061732822346,0.998828146170222,-132.694686899575,8.51861262563109e-19,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,23.7775182397516,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,7.73680982578056,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,23.7775182397516,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,27,27,27,5,9,9,11,66,10,1,1,-32.4316028163867,0.999429058396059,-137.168985215331,7.44333646497384e-19,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,29.9423124235914,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,26.7167110325647,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,29.9423124235914,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,28,28,28,5,9,9,11,77,10,1,1,-29.8441851852489,0.998964544222273,-131.013621968442,1.0863222346825e-18,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,40.0468885770244,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,31.8563605540391,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,40.0468885770244,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,30,30,30,5,9,9,11,88,10,1,1,-33.7724082400008,0.99958064964379,-120.850640312867,1.00452957405696e-18,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,43.7266133398893,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,33.6646401715251,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,43.7266133398893,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,31,31,31,5,9,9,11,99,10,1,1,-28.3892497250538,0.998553074466243,-117.242840823429,9.89480071780093e-19,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,24.0698293552705,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,13.0658142544523,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,24.0698293552705,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,36,36,36,5,9,9,11,110,10,1,1,-33.5281231503061,0.999556396475874,-136.826463401486,9.19335224297483e-19,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,9,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,16.5500032400546,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,17.2425883715353,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,16.5500032400546,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,39,39,39,5,9,9,11,121,10,1,1,-32.9053182124808,0.999488028512124,-144.348769749277,7.00315579741017e-19,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,47.2058075139773,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,13.5336995154652,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,47.2058075139773,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,3,3,3,1,10,10,30,0,26,1,1,-30.5942815989139,0.999128648762925,-117.82508655582,4.02503381371564e-18,0,1,0,1,0,NaN,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,51.2099478303152,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,31.7723971673815,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,51.2099478303152,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,5,5,5,1,10,10,30,30,26,1,1,-28.6416994718264,0.998634672952956,-113.693911128133,5.43133289619954e-18,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,27.6720212243621,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,-24.8929554549376,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,27.6720212243621,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,9,9,9,1,10,10,30,60,26,1,1,-34.3570058966118,0.99963344412215,-137.358343332453,3.33398615076392e-18,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,37.5317673920983,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,31.9021233727989,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,37.5317673920983,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,14,14,14,1,10,10,30,90,26,1,1,-32.9980152187665,0.9994988349574,-115.578829349657,3.41331143128417e-15,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,36.2615973731611,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,24.1533086952148,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,36.2615973731611,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,19,19,19,1,10,10,30,120,26,1,1,-29.515726560904,0.998883285667747,-128.762734243771,6.8184425176158e-18,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,29.697408450109,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,9.8185462807164,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,29.697408450109,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,26,26,26,1,10,10,30,150,26,1,1,-32.2165350081571,0.999400090300848,-135.33422468873,3.31954510239739e-18,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,50.0125404957941,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,22.840670664521,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,50.0125404957941,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,40,40,40,1,10,10,30,180,26,1,1,-30.9806452697148,0.999202759967844,-115.040719703461,6.20710216638365e-17,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,34.6555687936385,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,10.0258864876346,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,34.6555687936385,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,43,43,43,1,10,10,30,210,26,1,1,-33.6357868736859,0.999567253730579,-130.419751997078,6.43020614022979e-18,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,37.2484088086134,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,25.766546350891,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,37.2484088086134,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,47,47,47,1,10,10,30,240,26,1,1,-32.118063050429,0.999386341005062,-127.816278181173,4.59362995929643e-18,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,26.1222223442332,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,18.0612871147592,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,26.1222223442332,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,4,4,4,2,10,10,34,0,26,1,1,-32.1501421235343,0.99939085433423,-139.489962698707,3.86443212264654e-18,0,1,0,1,0,127.264489318613,2.54444374517081e-14,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,27.8980887016377,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,14.5933142591791,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,27.8980887016377,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,6,6,6,2,10,10,34,34,26,1,1,-33.3738616050098,0.999540363852214,-137.716811001919,5.45444754544123e-18,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,32.9446237246198,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,26.7885998967321,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,32.9446237246198,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,10,10,10,2,10,10,34,68,26,1,1,-34.9220025146868,0.999678145232687,-132.596052834806,4.43022806424189e-18,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,50.6114281690478,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,32.5839305767156,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,50.6114281690478,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,29,29,29,2,10,10,34,102,26,1,1,-31.7336724143433,0.999329588423653,-114.985134734318,4.20946757117746e-18,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,28.6254465966525,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,21.9434863331702,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,28.6254465966525,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,41,41,41,2,10,10,34,136,26,1,1,-31.2758768451073,0.999255115914063,-136.868653283146,4.55221975403885e-18,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,26.9764353753295,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,13.3272150082978,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,26.9764353753295,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,45,45,45,2,10,10,34,170,26,1,1,-29.9423536756055,0.998987663821612,-138.598099358104,5.76064029493258e-18,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,41.8733548309672,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,24.1793392025933,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,41.8733548309672,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,50,50,50,2,10,10,34,204,26,1,1,-26.4657171164473,0.99774861679113,-123.668794347956,3.85419793338939e-18,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,20.8330848570748,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,16.6227996977704,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,20.8330848570748,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,35,35,35,2,10,10,34,238,20,1,1,-37.5664478514818,0.99982490281485,-144.752066451926,3.7150798001707e-18,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,37.8270141548748,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,21.8881726544745,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,37.8270141548748,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,12,12,12,3,10,10,30,0,26,1,1,-35.0213361169684,0.999685420985993,-127.189803107563,3.89411057466216e-18,0,1,0,1,0,69.1278735523698,1.27222187258541e-14,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,25.9113057311642,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,9.25874209877917,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,25.9113057311642,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,13,13,13,3,10,10,30,30,26,1,1,-34.1529881609446,0.99961582039581,-139.199746917303,6.85489713522996e-18,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,34.6642610262199,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,26.9421537089521,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,34.6642610262199,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,18,18,18,3,10,10,30,60,26,1,1,-32.0001466669513,0.999369461792696,-130.292494669993,3.22254013203625e-18,0,1,0,1,0,0,0,1,PASS,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,33.7171699785239,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,18.3847974490184,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,33.7171699785239,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,23,23,23,3,10,10,30,90,26,1,1,-25.7667037289828,0.99735649553934,-131.301394496636,4.54582366549956e-18,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,25.283426910597,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,5.17838353049252,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,25.283426910597,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,15,15,15,3,10,10,30,120,24,1,1,-29.9462509109811,0.998988570937461,-139.790712480075,4.27001156470704e-18,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,24.107207559915,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,0.907673444115104,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,24.107207559915,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,24,24,24,3,10,10,30,150,22,1,1,-31.5783653971974,0.99930519712577,-140.975209148275,2.4972570042897e-18,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
UL,10,12,configured_runtime_operating_point_reference,configured_reference_metadata,12,not_applicable,not_applicable,not_applicable,not_applicable,18.5573146313179,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,0.559766224599793,post_equalization_evm_proxy,not_applicable,not_applicable,none,estimated,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,18.5573146313179,receiver_hest_csi_feedback_wideband_effective_sinr,not_applicable,not_applicable,none,11.1188031732717,derive_from_ue_speed,scenario_resolved_metadata,2,2,2,3,10,10,30,180,18,1,1,-29.6454911570995,0.998916123232851,-146.534905882326,4.49614581861471e-18,0,1,0,1,0,0,0,1,FAIL,pilot_residual_over_aligned_pilot_power,negative_nmse_db_means_estimation_error_is_below_reference_pilot_power
